# Value averages  
# Time            	momentum_x        	momentum_y        	momentum_z        
6.005	-1.0000000000e-04	3.8837697469e-21	0.0000000000e+00
6.01	-1.0000000000e-04	3.9167603417e-21	0.0000000000e+00
6.015	-1.0000000000e-04	3.9603993092e-21	0.0000000000e+00
6.02	-1.0000000000e-04	3.9839797765e-21	0.0000000000e+00
6.025	-1.0000000000e-04	4.0182858858e-21	0.0000000000e+00
6.03	-1.0000000000e-04	4.0400376738e-21	0.0000000000e+00
6.035	-1.0000000000e-04	4.0601582604e-21	0.0000000000e+00
6.04	-1.0000000000e-04	4.0969415021e-21	0.0000000000e+00
6.045	-1.0000000000e-04	4.1245172689e-21	0.0000000000e+00
6.05	-1.0000000000e-04	4.1654466928e-21	0.0000000000e+00
6.055	-1.0000000000e-04	4.2050593063e-21	0.0000000000e+00
6.06	-1.0000000000e-04	4.2396288380e-21	0.0000000000e+00
6.065	-1.0000000000e-04	4.2727069977e-21	0.0000000000e+00
6.07	-1.0000000000e-04	4.2902822117e-21	0.0000000000e+00
6.075	-1.0000000000e-04	4.3255118331e-21	0.0000000000e+00
6.08	-1.0000000000e-04	4.3553756544e-21	0.0000000000e+00
6.085	-1.0000000000e-04	4.3958763576e-21	0.0000000000e+00
6.09	-1.0000000000e-04	4.4278108725e-21	0.0000000000e+00
6.095	-1.0000000000e-04	4.4767790916e-21	0.0000000000e+00
6.1	-1.0000000000e-04	4.5085263483e-21	0.0000000000e+00
6.105	-1.0000000000e-04	4.5501582183e-21	0.0000000000e+00
6.11	-1.0000000000e-04	4.5652517965e-21	0.0000000000e+00
6.115	-1.0000000000e-04	4.5957038220e-21	0.0000000000e+00
6.12	-1.0000000000e-04	4.6175979393e-21	0.0000000000e+00
6.125	-1.0000000000e-04	4.6642671761e-21	0.0000000000e+00
6.13	-1.0000000000e-04	4.7069213179e-21	0.0000000000e+00
6.135	-1.0000000000e-04	4.7266549225e-21	0.0000000000e+00
6.14	-1.0000000000e-04	4.7771757105e-21	0.0000000000e+00
6.145	-1.0000000000e-04	4.7879683028e-21	0.0000000000e+00
6.15	-1.0000000000e-04	4.8041927379e-21	0.0000000000e+00
6.155	-1.0000000000e-04	4.8213475093e-21	0.0000000000e+00
6.16	-1.0000000000e-04	4.8605416625e-21	0.0000000000e+00
6.165	-1.0000000000e-04	4.9108987486e-21	0.0000000000e+00
6.17	-1.0000000000e-04	4.9419877326e-21	0.0000000000e+00
6.175	-1.0000000000e-04	4.9743957154e-21	0.0000000000e+00
6.18	-1.0000000000e-04	5.0178259667e-21	0.0000000000e+00
6.185	-1.0000000000e-04	5.0564036682e-21	0.0000000000e+00
6.19	-1.0000000000e-04	5.0949087893e-21	0.0000000000e+00
6.195	-1.0000000000e-04	5.1144413949e-21	0.0000000000e+00
6.2	-1.0000000000e-04	5.1614347326e-21	0.0000000000e+00
6.205	-1.0000000000e-04	5.1900436304e-21	0.0000000000e+00
6.21	-1.0000000000e-04	5.2329952835e-21	0.0000000000e+00
6.215	-1.0000000000e-04	5.2616724871e-21	0.0000000000e+00
6.22	-1.0000000000e-04	5.2936200380e-21	0.0000000000e+00
6.225	-1.0000000000e-04	5.3351029916e-21	0.0000000000e+00
6.23	-1.0000000000e-04	5.3617132551e-21	0.0000000000e+00
6.235	-1.0000000000e-04	5.3723806382e-21	0.0000000000e+00
6.24	-1.0000000000e-04	5.3844780758e-21	0.0000000000e+00
6.245	-1.0000000000e-04	5.3910805269e-21	0.0000000000e+00
6.25	-1.0000000000e-04	5.4084267626e-21	0.0000000000e+00
6.255	-1.0000000000e-04	5.4310730851e-21	0.0000000000e+00
6.26	-1.0000000000e-04	5.4772802972e-21	0.0000000000e+00
6.265	-1.0000000000e-04	5.4770912637e-21	0.0000000000e+00
6.27	-1.0000000000e-04	5.4910680044e-21	0.0000000000e+00
6.275	-1.0000000000e-04	5.5359859518e-21	0.0000000000e+00
6.28	-1.0000000000e-04	5.5631604818e-21	0.0000000000e+00
6.285	-1.0000000000e-04	5.6068461530e-21	0.0000000000e+00
6.29	-1.0000000000e-04	5.6395499484e-21	0.0000000000e+00
6.295	-1.0000000000e-04	5.6489279976e-21	0.0000000000e+00
6.3	-1.0000000000e-04	5.6642124093e-21	0.0000000000e+00
6.305	-1.0000000000e-04	5.6709445234e-21	0.0000000000e+00
6.31	-1.0000000000e-04	5.6829822524e-21	0.0000000000e+00
6.315	-1.0000000000e-04	5.6787396668e-21	0.0000000000e+00
6.32	-1.0000000000e-04	5.6887985579e-21	0.0000000000e+00
6.325	-1.0000000000e-04	5.6975320176e-21	0.0000000000e+00
6.33	-1.0000000000e-04	5.7126656690e-21	0.0000000000e+00
6.335	-1.0000000000e-04	5.7472452364e-21	0.0000000000e+00
6.34	-1.0000000000e-04	5.7655440587e-21	0.0000000000e+00
6.345	-1.0000000000e-04	5.7963825001e-21	0.0000000000e+00
6.35	-1.0000000000e-04	5.8239362438e-21	0.0000000000e+00
6.355	-1.0000000000e-04	5.8389947052e-21	0.0000000000e+00
6.36	-1.0000000000e-04	5.8450745515e-21	0.0000000000e+00
6.365	-1.0000000000e-04	5.8766360477e-21	0.0000000000e+00
6.37	-1.0000000000e-04	5.9065906545e-21	0.0000000000e+00
6.375	-1.0000000000e-04	5.9269783254e-21	0.0000000000e+00
6.38	-1.0000000000e-04	5.9108422525e-21	0.0000000000e+00
6.385	-1.0000000000e-04	5.9230028076e-21	0.0000000000e+00
6.39	-1.0000000000e-04	5.9448270323e-21	0.0000000000e+00
6.395	-1.0000000000e-04	5.9578458176e-21	0.0000000000e+00
6.4	-1.0000000000e-04	5.9661647090e-21	0.0000000000e+00
6.405	-1.0000000000e-04	5.9674951622e-21	0.0000000000e+00
6.41	-1.0000000000e-04	6.0038071091e-21	0.0000000000e+00
6.415	-1.0000000000e-04	5.9898591145e-21	0.0000000000e+00
6.42	-1.0000000000e-04	6.0017877088e-21	0.0000000000e+00
6.425	-1.0000000000e-04	6.0063533143e-21	0.0000000000e+00
6.43	-1.0000000000e-04	5.9936109619e-21	0.0000000000e+00
6.435	-1.0000000000e-04	6.0558010245e-21	0.0000000000e+00
6.44	-1.0000000000e-04	6.0631455190e-21	0.0000000000e+00
6.445	-1.0000000000e-04	6.0723756193e-21	0.0000000000e+00
6.45	-1.0000000000e-04	6.1075844466e-21	0.0000000000e+00
6.455	-1.0000000000e-04	6.1399898206e-21	0.0000000000e+00
6.46	-1.0000000000e-04	6.1454943600e-21	0.0000000000e+00
6.465	-1.0000000000e-04	6.1488660272e-21	0.0000000000e+00
6.47	-1.0000000000e-04	6.1704375187e-21	0.0000000000e+00
6.475	-1.0000000000e-04	6.2057941051e-21	0.0000000000e+00
6.48	-1.0000000000e-04	6.2269576654e-21	0.0000000000e+00
6.485	-1.0000000000e-04	6.2511242054e-21	0.0000000000e+00
6.49	-1.0000000000e-04	6.2899494867e-21	0.0000000000e+00
6.495	-1.0000000000e-04	6.2801800329e-21	0.0000000000e+00
6.5	-1.0000000000e-04	6.2920694714e-21	0.0000000000e+00
6.505	-1.0000000000e-04	6.2788190992e-21	0.0000000000e+00
6.51	-1.0000000000e-04	6.3044017710e-21	0.0000000000e+00
6.515	-1.0000000000e-04	6.3196359707e-21	0.0000000000e+00
6.52	-1.0000000000e-04	6.3522294442e-21	0.0000000000e+00
6.525	-1.0000000000e-04	6.3975501953e-21	0.0000000000e+00
6.53	-1.0000000000e-04	6.3988331608e-21	0.0000000000e+00
6.535	-1.0000000000e-04	6.3960172365e-21	0.0000000000e+00
6.54	-1.0000000000e-04	6.4281043095e-21	0.0000000000e+00
6.545	-1.0000000000e-04	6.4814404528e-21	0.0000000000e+00
6.55	-1.0000000000e-04	6.5279713341e-21	0.0000000000e+00
6.555	-1.0000000000e-04	6.5290631763e-21	0.0000000000e+00
6.56	-1.0000000000e-04	6.5580982088e-21	0.0000000000e+00
6.565	-1.0000000000e-04	6.6139046113e-21	0.0000000000e+00
6.57	-1.0000000000e-04	6.6368557570e-21	0.0000000000e+00
6.575	-1.0000000000e-04	6.6554148431e-21	0.0000000000e+00
6.58	-1.0000000000e-04	6.6654161428e-21	0.0000000000e+00
6.585	-1.0000000000e-04	6.6781514039e-21	0.0000000000e+00
6.59	-1.0000000000e-04	6.7016398787e-21	0.0000000000e+00
6.595	-1.0000000000e-04	6.7302075349e-21	0.0000000000e+00
6.6	-1.0000000000e-04	6.7453809817e-21	0.0000000000e+00
6.605	-1.0000000000e-04	6.7840635876e-21	0.0000000000e+00
6.61	-1.0000000000e-04	6.7934862326e-21	0.0000000000e+00
6.615	-1.0000000000e-04	6.8339315260e-21	0.0000000000e+00
6.62	-1.0000000000e-04	6.8709561848e-21	0.0000000000e+00
6.625	-1.0000000000e-04	6.8967025085e-21	0.0000000000e+00
6.63	-1.0000000000e-04	6.9213022312e-21	0.0000000000e+00
6.635	-1.0000000000e-04	6.9507678301e-21	0.0000000000e+00
6.64	-1.0000000000e-04	6.9821277846e-21	0.0000000000e+00
6.645	-1.0000000000e-04	7.0124041906e-21	0.0000000000e+00
6.65	-1.0000000000e-04	7.0268463031e-21	0.0000000000e+00
6.655	-1.0000000000e-04	7.0523717427e-21	0.0000000000e+00
6.66	-1.0000000000e-04	7.0511352728e-21	0.0000000000e+00
6.665	-1.0000000000e-04	7.0689265659e-21	0.0000000000e+00
6.67	-1.0000000000e-04	7.0958886216e-21	0.0000000000e+00
6.675	-1.0000000000e-04	7.1200548859e-21	0.0000000000e+00
6.68	-1.0000000000e-04	7.1201827424e-21	0.0000000000e+00
6.685	-1.0000000000e-04	7.1561239071e-21	0.0000000000e+00
6.69	-1.0000000000e-04	7.1979119525e-21	0.0000000000e+00
6.695	-1.0000000000e-04	7.1912803601e-21	0.0000000000e+00
6.7	-1.0000000000e-04	7.1972987436e-21	0.0000000000e+00
6.705	-1.0000000000e-04	7.2245135575e-21	0.0000000000e+00
6.71	-1.0000000000e-04	7.2690738975e-21	0.0000000000e+00
6.715	-1.0000000000e-04	7.3296542228e-21	0.0000000000e+00
6.72	-1.0000000000e-04	7.3546740200e-21	0.0000000000e+00
6.725	-1.0000000000e-04	7.3747108029e-21	0.0000000000e+00
6.73	-1.0000000000e-04	7.4050989624e-21	0.0000000000e+00
6.735	-1.0000000000e-04	7.4242384274e-21	0.0000000000e+00
6.74	-1.0000000000e-04	7.4472598907e-21	0.0000000000e+00
6.745	-1.0000000000e-04	7.4559924069e-21	0.0000000000e+00
6.75	-1.0000000000e-04	7.4738429424e-21	0.0000000000e+00
6.755	-1.0000000000e-04	7.5025381737e-21	0.0000000000e+00
6.76	-1.0000000000e-04	7.5260392702e-21	0.0000000000e+00
6.765	-1.0000000000e-04	7.5117580500e-21	0.0000000000e+00
6.77	-1.0000000000e-04	7.5225123270e-21	0.0000000000e+00
6.775	-1.0000000000e-04	7.5544858961e-21	0.0000000000e+00
6.78	-1.0000000000e-04	7.5874543524e-21	0.0000000000e+00
6.785	-1.0000000000e-04	7.6234653421e-21	0.0000000000e+00
6.79	-1.0000000000e-04	7.6363992265e-21	0.0000000000e+00
6.795	-1.0000000000e-04	7.6580088865e-21	0.0000000000e+00
6.8	-1.0000000000e-04	7.6957139846e-21	0.0000000000e+00
6.805	-1.0000000000e-04	7.7274388649e-21	0.0000000000e+00
6.81	-1.0000000000e-04	7.7224391018e-21	0.0000000000e+00
6.815	-1.0000000000e-04	7.7386580318e-21	0.0000000000e+00
6.82	-1.0000000000e-04	7.7703989821e-21	0.0000000000e+00
6.825	-1.0000000000e-04	7.7809959855e-21	0.0000000000e+00
6.83	-1.0000000000e-04	7.8140030213e-21	0.0000000000e+00
6.835	-1.0000000000e-04	7.8498004762e-21	0.0000000000e+00
6.84	-1.0000000000e-04	7.8703080484e-21	0.0000000000e+00
6.845	-1.0000000000e-04	7.9106658399e-21	0.0000000000e+00
6.85	-1.0000000000e-04	7.9294833253e-21	0.0000000000e+00
6.855	-1.0000000000e-04	7.9577454337e-21	0.0000000000e+00
6.86	-1.0000000000e-04	7.9647835427e-21	0.0000000000e+00
6.865	-1.0000000000e-04	8.0129735448e-21	0.0000000000e+00
6.87	-1.0000000000e-04	8.0395240668e-21	0.0000000000e+00
6.875	-1.0000000000e-04	8.0525808814e-21	0.0000000000e+00
6.88	-1.0000000000e-04	8.0869495313e-21	0.0000000000e+00
6.885	-1.0000000000e-04	8.0829525047e-21	0.0000000000e+00
6.89	-1.0000000000e-04	8.0917177598e-21	0.0000000000e+00
6.895	-1.0000000000e-04	8.1171000269e-21	0.0000000000e+00
6.9	-1.0000000000e-04	8.1513669801e-21	0.0000000000e+00
6.905	-1.0000000000e-04	8.1771244221e-21	0.0000000000e+00
6.91	-1.0000000000e-04	8.2351463679e-21	0.0000000000e+00
6.915	-1.0000000000e-04	8.2447170623e-21	0.0000000000e+00
6.92	-1.0000000000e-04	8.2653048395e-21	0.0000000000e+00
6.925	-1.0000000000e-04	8.2816322523e-21	0.0000000000e+00
6.93	-1.0000000000e-04	8.3207718671e-21	0.0000000000e+00
6.935	-1.0000000000e-04	8.3445640535e-21	0.0000000000e+00
6.94	-1.0000000000e-04	8.3879361655e-21	0.0000000000e+00
6.945	-1.0000000000e-04	8.4007062514e-21	0.0000000000e+00
6.95	-1.0000000000e-04	8.4166290348e-21	0.0000000000e+00
6.955	-1.0000000000e-04	8.4300190369e-21	0.0000000000e+00
6.96	-1.0000000000e-04	8.4412840773e-21	0.0000000000e+00
6.965	-1.0000000000e-04	8.4522691583e-21	0.0000000000e+00
6.97	-1.0000000000e-04	8.4830020504e-21	0.0000000000e+00
6.975	-1.0000000000e-04	8.5198218906e-21	0.0000000000e+00
6.98	-1.0000000000e-04	8.5484374431e-21	0.0000000000e+00
6.985	-1.0000000000e-04	8.5593628336e-21	0.0000000000e+00
6.99	-1.0000000000e-04	8.5667341294e-21	0.0000000000e+00
6.995	-1.0000000000e-04	8.5834690733e-21	0.0000000000e+00
7	-1.0000000000e-04	8.6279588074e-21	0.0000000000e+00
7.005	-1.0000000000e-04	8.6643441533e-21	0.0000000000e+00
7.01	-1.0000000000e-04	8.6878995584e-21	0.0000000000e+00
7.015	-1.0000000000e-04	8.6804915610e-21	0.0000000000e+00
7.02	-1.0000000000e-04	8.7220665491e-21	0.0000000000e+00
7.025	-1.0000000000e-04	8.7758233991e-21	0.0000000000e+00
7.03	-1.0000000000e-04	8.8204308121e-21	0.0000000000e+00
7.035	-1.0000000000e-04	8.8469101007e-21	0.0000000000e+00
7.04	-1.0000000000e-04	8.8797663293e-21	0.0000000000e+00
7.045	-1.0000000000e-04	8.9251354315e-21	0.0000000000e+00
7.05	-1.0000000000e-04	8.9339728707e-21	0.0000000000e+00
7.055	-1.0000000000e-04	8.9759351477e-21	0.0000000000e+00
7.06	-1.0000000000e-04	8.9890362225e-21	0.0000000000e+00
7.065	-1.0000000000e-04	9.0194678707e-21	0.0000000000e+00
7.07	-1.0000000000e-04	9.0334501750e-21	0.0000000000e+00
7.075	-1.0000000000e-04	9.0674336781e-21	0.0000000000e+00
7.08	-1.0000000000e-04	9.1246386855e-21	0.0000000000e+00
7.085	-1.0000000000e-04	9.1434947488e-21	0.0000000000e+00
7.09	-1.0000000000e-04	9.1671023243e-21	0.0000000000e+00
7.095	-1.0000000000e-04	9.1917833601e-21	0.0000000000e+00
7.1	-1.0000000000e-04	9.2232085168e-21	0.0000000000e+00
7.105	-1.0000000000e-04	9.2732575481e-21	0.0000000000e+00
7.11	-1.0000000000e-04	9.3222589396e-21	0.0000000000e+00
7.115	-1.0000000000e-04	9.3544786184e-21	0.0000000000e+00
7.12	-1.0000000000e-04	9.3860417083e-21	0.0000000000e+00
7.125	-1.0000000000e-04	9.4008917899e-21	0.0000000000e+00
7.13	-1.0000000000e-04	9.4229224867e-21	0.0000000000e+00
7.135	-1.0000000000e-04	9.4478464025e-21	0.0000000000e+00
7.14	-1.0000000000e-04	9.4531712428e-21	0.0000000000e+00
7.145	-1.0000000000e-04	9.5009368542e-21	0.0000000000e+00
7.15	-1.0000000000e-04	9.5498973398e-21	0.0000000000e+00
7.155	-1.0000000000e-04	9.5899812776e-21	0.0000000000e+00
7.16	-1.0000000000e-04	9.6283809608e-21	0.0000000000e+00
7.165	-1.0000000000e-04	9.6494336129e-21	0.0000000000e+00
7.17	-1.0000000000e-04	9.6780720767e-21	0.0000000000e+00
7.175	-1.0000000000e-04	9.7044048910e-21	0.0000000000e+00
7.18	-1.0000000000e-04	9.7354118699e-21	0.0000000000e+00
7.185	-1.0000000000e-04	9.7854146185e-21	0.0000000000e+00
7.19	-1.0000000000e-04	9.8138778391e-21	0.0000000000e+00
7.195	-1.0000000000e-04	9.8405737121e-21	0.0000000000e+00
7.2	-1.0000000000e-04	9.8609759913e-21	0.0000000000e+00
7.205	-1.0000000000e-04	9.8957747081e-21	0.0000000000e+00
7.21	-1.0000000000e-04	9.9243374429e-21	0.0000000000e+00
7.215	-1.0000000000e-04	9.9608114227e-21	0.0000000000e+00
7.22	-1.0000000000e-04	1.0009252886e-20	0.0000000000e+00
7.225	-1.0000000000e-04	1.0043866280e-20	0.0000000000e+00
7.23	-1.0000000000e-04	1.0059584969e-20	0.0000000000e+00
7.235	-1.0000000000e-04	1.0104746255e-20	0.0000000000e+00
7.24	-1.0000000000e-04	1.0145463699e-20	0.0000000000e+00
7.245	-1.0000000000e-04	1.0184103893e-20	0.0000000000e+00
7.25	-1.0000000000e-04	1.0224414628e-20	0.0000000000e+00
7.255	-1.0000000000e-04	1.0274695950e-20	0.0000000000e+00
7.26	-1.0000000000e-04	1.0282312543e-20	0.0000000000e+00
7.265	-1.0000000000e-04	1.0322680167e-20	0.0000000000e+00
7.27	-1.0000000000e-04	1.0392184108e-20	0.0000000000e+00
7.275	-1.0000000000e-04	1.0434813465e-20	0.0000000000e+00
7.28	-1.0000000000e-04	1.0481070930e-20	0.0000000000e+00
7.285	-1.0000000000e-04	1.0505548485e-20	0.0000000000e+00
7.29	-1.0000000000e-04	1.0538655182e-20	0.0000000000e+00
7.295	-1.0000000000e-04	1.0583191083e-20	0.0000000000e+00
7.3	-1.0000000000e-04	1.0627287528e-20	0.0000000000e+00
7.305	-1.0000000000e-04	1.0678370832e-20	0.0000000000e+00
7.31	-1.0000000000e-04	1.0715577273e-20	0.0000000000e+00
7.315	-1.0000000000e-04	1.0759106248e-20	0.0000000000e+00
7.32	-1.0000000000e-04	1.0783215453e-20	0.0000000000e+00
7.325	-1.0000000000e-04	1.0818752710e-20	0.0000000000e+00
7.33	-1.0000000000e-04	1.0857444846e-20	0.0000000000e+00
7.335	-1.0000000000e-04	1.0885418522e-20	0.0000000000e+00
7.34	-1.0000000000e-04	1.0941150701e-20	0.0000000000e+00
7.345	-1.0000000000e-04	1.0988245636e-20	0.0000000000e+00
7.35	-1.0000000000e-04	1.1016302165e-20	0.0000000000e+00
7.355	-1.0000000000e-04	1.1052486916e-20	0.0000000000e+00
7.36	-1.0000000000e-04	1.1110671995e-20	0.0000000000e+00
7.365	-1.0000000000e-04	1.1124259517e-20	0.0000000000e+00
7.37	-1.0000000000e-04	1.1148235820e-20	0.0000000000e+00
7.375	-1.0000000000e-04	1.1171932017e-20	0.0000000000e+00
7.38	-1.0000000000e-04	1.1207498969e-20	0.0000000000e+00
7.385	-1.0000000000e-04	1.1235591027e-20	0.0000000000e+00
7.39	-1.0000000000e-04	1.1267602740e-20	0.0000000000e+00
7.395	-1.0000000000e-04	1.1317631537e-20	0.0000000000e+00
7.4	-1.0000000000e-04	1.1356249362e-20	0.0000000000e+00
7.405	-1.0000000000e-04	1.1402685272e-20	0.0000000000e+00
7.41	-1.0000000000e-04	1.1437668711e-20	0.0000000000e+00
7.415	-1.0000000000e-04	1.1492312809e-20	0.0000000000e+00
7.42	-1.0000000000e-04	1.1533335793e-20	0.0000000000e+00
7.425	-1.0000000000e-04	1.1568397059e-20	0.0000000000e+00
7.43	-1.0000000000e-04	1.1625400479e-20	0.0000000000e+00
7.435	-1.0000000000e-04	1.1653838164e-20	0.0000000000e+00
7.44	-1.0000000000e-04	1.1679481477e-20	0.0000000000e+00
7.445	-1.0000000000e-04	1.1704268706e-20	0.0000000000e+00
7.45	-1.0000000000e-04	1.1717571712e-20	0.0000000000e+00
7.455	-1.0000000000e-04	1.1748444294e-20	0.0000000000e+00
7.46	-1.0000000000e-04	1.1789392674e-20	0.0000000000e+00
7.465	-1.0000000000e-04	1.1812422895e-20	0.0000000000e+00
7.47	-1.0000000000e-04	1.1823827950e-20	0.0000000000e+00
7.475	-1.0000000000e-04	1.1828465228e-20	0.0000000000e+00
7.48	-1.0000000000e-04	1.1842966364e-20	0.0000000000e+00
7.485	-1.0000000000e-04	1.1880009195e-20	0.0000000000e+00
7.49	-1.0000000000e-04	1.1886947968e-20	0.0000000000e+00
7.495	-1.0000000000e-04	1.1924865835e-20	0.0000000000e+00
7.5	-1.0000000000e-04	1.1950971500e-20	0.0000000000e+00
7.505	-1.0000000000e-04	1.1862401335e-20	0.0000000000e+00
7.51	-1.0000000000e-04	1.1806614317e-20	0.0000000000e+00
7.515	-1.0000000000e-04	1.1747706675e-20	0.0000000000e+00
7.52	-1.0000000000e-04	1.1685601448e-20	0.0000000000e+00
7.525	-1.0000000000e-04	1.1636157455e-20	0.0000000000e+00
7.53	-1.0000000000e-04	1.1611409435e-20	0.0000000000e+00
7.535	-1.0000000000e-04	1.1554543336e-20	0.0000000000e+00
7.54	-1.0000000000e-04	1.1508001218e-20	0.0000000000e+00
7.545	-1.0000000000e-04	1.1450392996e-20	0.0000000000e+00
7.55	-1.0000000000e-04	1.1396327779e-20	0.0000000000e+00
7.555	-1.0000000000e-04	1.1365722997e-20	0.0000000000e+00
7.56	-1.0000000000e-04	1.1325311013e-20	0.0000000000e+00
7.565	-1.0000000000e-04	1.1257360091e-20	0.0000000000e+00
7.57	-1.0000000000e-04	1.1216858477e-20	0.0000000000e+00
7.575	-1.0000000000e-04	1.1164587328e-20	0.0000000000e+00
7.58	-1.0000000000e-04	1.1127312212e-20	0.0000000000e+00
7.585	-1.0000000000e-04	1.1105630191e-20	0.0000000000e+00
7.59	-1.0000000000e-04	1.1029202868e-20	0.0000000000e+00
7.595	-1.0000000000e-04	1.0960088990e-20	0.0000000000e+00
7.6	-1.0000000000e-04	1.0931913789e-20	0.0000000000e+00
7.605	-1.0000000000e-04	1.0872650927e-20	0.0000000000e+00
7.61	-1.0000000000e-04	1.0840769474e-20	0.0000000000e+00
7.615	-1.0000000000e-04	1.0777468291e-20	0.0000000000e+00
7.62	-1.0000000000e-04	1.0723898820e-20	0.0000000000e+00
7.625	-1.0000000000e-04	1.0688945842e-20	0.0000000000e+00
7.63	-1.0000000000e-04	1.0608711246e-20	0.0000000000e+00
7.635	-1.0000000000e-04	1.0546694938e-20	0.0000000000e+00
7.64	-1.0000000000e-04	1.0518849280e-20	0.0000000000e+00
7.645	-1.0000000000e-04	1.0486542501e-20	0.0000000000e+00
7.65	-1.0000000000e-04	1.0424486647e-20	0.0000000000e+00
7.655	-1.0000000000e-04	1.0399365489e-20	0.0000000000e+00
7.66	-1.0000000000e-04	1.0380840252e-20	0.0000000000e+00
7.665	-1.0000000000e-04	1.0334632199e-20	0.0000000000e+00
7.67	-1.0000000000e-04	1.0281068840e-20	0.0000000000e+00
7.675	-1.0000000000e-04	1.0234854467e-20	0.0000000000e+00
7.68	-1.0000000000e-04	1.0202136613e-20	0.0000000000e+00
7.685	-1.0000000000e-04	1.0139307560e-20	0.0000000000e+00
7.69	-1.0000000000e-04	1.0090295451e-20	0.0000000000e+00
7.695	-1.0000000000e-04	1.0046821810e-20	0.0000000000e+00
7.7	-1.0000000000e-04	9.9961088518e-21	0.0000000000e+00
7.705	-1.0000000000e-04	9.9072504066e-21	0.0000000000e+00
7.71	-1.0000000000e-04	9.8672037259e-21	0.0000000000e+00
7.715	-1.0000000000e-04	9.8131658452e-21	0.0000000000e+00
7.72	-1.0000000000e-04	9.7425945646e-21	0.0000000000e+00
7.725	-1.0000000000e-04	9.6879266330e-21	0.0000000000e+00
7.73	-1.0000000000e-04	9.6165837847e-21	0.0000000000e+00
7.735	-1.0000000000e-04	9.5549838439e-21	0.0000000000e+00
7.74	-1.0000000000e-04	9.4927036695e-21	0.0000000000e+00
7.745	-1.0000000000e-04	9.4164572607e-21	0.0000000000e+00
7.75	-1.0000000000e-04	9.3651662434e-21	0.0000000000e+00
7.755	-1.0000000000e-04	9.3127035853e-21	0.0000000000e+00
7.76	-1.0000000000e-04	9.2487199670e-21	0.0000000000e+00
7.765	-1.0000000000e-04	9.1917832567e-21	0.0000000000e+00
7.77	-1.0000000000e-04	9.1409363784e-21	0.0000000000e+00
7.775	-1.0000000000e-04	9.0951082740e-21	0.0000000000e+00
7.78	-1.0000000000e-04	9.0343515764e-21	0.0000000000e+00
7.785	-1.0000000000e-04	8.9923815808e-21	0.0000000000e+00
7.79	-1.0000000000e-04	8.9347565303e-21	0.0000000000e+00
7.795	-1.0000000000e-04	8.8911688904e-21	0.0000000000e+00
7.8	-1.0000000000e-04	8.8325816875e-21	0.0000000000e+00
7.805	-1.0000000000e-04	8.7418373275e-21	0.0000000000e+00
7.81	-1.0000000000e-04	8.6845960227e-21	0.0000000000e+00
7.815	-1.0000000000e-04	8.6358996252e-21	0.0000000000e+00
7.82	-1.0000000000e-04	8.5834208132e-21	0.0000000000e+00
7.825	-1.0000000000e-04	8.5170018105e-21	0.0000000000e+00
7.83	-1.0000000000e-04	8.4441841971e-21	0.0000000000e+00
7.835	-1.0000000000e-04	8.3888655443e-21	0.0000000000e+00
7.84	-1.0000000000e-04	8.3229822101e-21	0.0000000000e+00
7.845	-1.0000000000e-04	8.2474784520e-21	0.0000000000e+00
7.85	-1.0000000000e-04	8.1557152624e-21	0.0000000000e+00
7.855	-1.0000000000e-04	8.1081102074e-21	0.0000000000e+00
7.86	-1.0000000000e-04	8.0579106242e-21	0.0000000000e+00
7.865	-1.0000000000e-04	7.9823725041e-21	0.0000000000e+00
7.87	-1.0000000000e-04	7.9284108115e-21	0.0000000000e+00
7.875	-1.0000000000e-04	7.8652707571e-21	0.0000000000e+00
7.88	-1.0000000000e-04	7.7637760752e-21	0.0000000000e+00
7.885	-1.0000000000e-04	7.7247031897e-21	0.0000000000e+00
7.89	-1.0000000000e-04	7.6998607935e-21	0.0000000000e+00
7.895	-1.0000000000e-04	7.6693620128e-21	0.0000000000e+00
7.9	-1.0000000000e-04	7.5899126877e-21	0.0000000000e+00
7.905	-1.0000000000e-04	7.5278027308e-21	0.0000000000e+00
7.91	-1.0000000000e-04	7.4481416760e-21	0.0000000000e+00
7.915	-1.0000000000e-04	7.3811925078e-21	0.0000000000e+00
7.92	-1.0000000000e-04	7.3198462087e-21	0.0000000000e+00
7.925	-1.0000000000e-04	7.2549956205e-21	0.0000000000e+00
7.93	-1.0000000000e-04	7.1908966882e-21	0.0000000000e+00
7.935	-1.0000000000e-04	7.1110393956e-21	0.0000000000e+00
7.94	-1.0000000000e-04	7.0229390709e-21	0.0000000000e+00
7.945	-1.0000000000e-04	6.9479557435e-21	0.0000000000e+00
7.95	-1.0000000000e-04	6.8577735506e-21	0.0000000000e+00
7.955	-1.0000000000e-04	6.8122797866e-21	0.0000000000e+00
7.96	-1.0000000000e-04	6.7479643522e-21	0.0000000000e+00
7.965	-1.0000000000e-04	6.7109795334e-21	0.0000000000e+00
7.97	-1.0000000000e-04	6.6119501693e-21	0.0000000000e+00
7.975	-1.0000000000e-04	6.5537492652e-21	0.0000000000e+00
7.98	-1.0000000000e-04	6.5109404411e-21	0.0000000000e+00
7.985	-1.0000000000e-04	6.4393935901e-21	0.0000000000e+00
7.99	-1.0000000000e-04	6.3794489541e-21	0.0000000000e+00
7.995	-1.0000000000e-04	6.3212474209e-21	0.0000000000e+00
